category,subcategory,label,codeID,answerType,units,codeDesc,question,startYear,endYear,indicatorID
Governance,ICT Regulator,Does the law establish a clear appointment process and selection criteria for the Head/Chairperson/Commissioners of the ICT Regulatory Authority?,100066,Boolean,,Does the law establish a clear appointment process and selection criteria for the Head/Chairperson/Commissioners of the ICT Regulatory Authority?,Does the law establish a clear appointment process and selection criteria for the Head/Chairperson and/or Members/Commissioners of the Regulatory Authority?,2016,2021,21562
Governance,ICT Regulator,Are the grounds for removal of the Head/Commissioners of the ICT Regulatory Authority set forth in the law?,100066,Boolean,,Are the grounds for removal of the Head/Commissioners of the ICT Regulatory Authority set forth in the law?,Are the grounds for removal of the Head/Chairman and Members/Commissioners of the Regulatory Authority set forth in the law?,2016,2021,21565
Governance,ICT Regulator,What are the reasons for removal?,100066,MultiSelect,,What are the reasons for removal?,What are the reasons for removal?,2016,2021,21566
Governance,ICT Regulator,Who has the power to remove the Head/ Commissioners?,100066,MultiSelect,,Who has the power to remove the Head/ Commissioners?,Who has the power to remove the Head/ Commissioners?,2016,2021,21568
Governance,Regulatory autonomy,Entity approving regulatory decisions,100088,MultiSelect,,Entity approving decisions,"If No, to whom does it submit its decisions for approval?",2001,2021,2583
Governance,Regulatory autonomy,Autonomy in decision-making,100088,Boolean,,Autonomy in decision-making,Is the Regulatory Authority autonomous in its decision-making?,2001,2018,3109
Governance,Regulatory autonomy,Organizational structure setting responsibilities,100088,MultiSelect,,Organizational structure setting,Who/what determines the organizational structure of the Regulatory Authority?,2016,2021,21571
Governance,Regulatory autonomy,Organizational structure - Modalities of change,100088,Boolean,,Organizational structure - Modalities of change,"Can the regulator modify its internal organizational structure without seeking approval from a higher governmental authority/institution (i.e., create, dismantle, merge or in any other manner modify its departments/bureaus/divisions)?",2016,2021,21575
Governance,Regulatory autonomy,Regulatory decisions to be submitted for approval,100088,MultiSelect,,Decisions to be submitted for approval,"If only some decisions are submitted for approval, which are those?",2016,2021,21576
Governance,Regulatory autonomy,Overruling of regulatory decisions,100088,Select,,Overruling decisions,"If Yes, can the Sector Ministry or the Government overrule decisions of the Regulatory Authority?",2016,2021,21578
Governance,Regulatory autonomy,Ethics rules in place at the ICT regulator,100088,Boolean,,Ethics rules in place,"Are there ethics rules in place that apply to the regulator’s staff, including Head/Chairperson and Members/Commissioners (e.g., improper acceptance of gifts, personal and financial conflicts of interest, post employment-obligations, etc.)?",2016,2021,21580
Governance,Regulatory mandates,Interconnection rates,100068,MultiSelect,,Interconnection rates,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",1998,2021,2627
Governance,Regulatory mandates,Spectrum Management: Radio frequency allocation,100068,MultiSelect,,Spectrum Management: Radio frequency allocation,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",1998,2021,2630
Governance,Regulatory mandates,Service quality monitoring,100068,MultiSelect,,Service quality monitoring,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",1998,2021,2722
Governance,Regulatory mandates,Numbering,100068,MultiSelect,,Numbering,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",1998,2021,2725
Governance,Regulatory mandates,Quality of service standards setting,100068,MultiSelect,,Quality of service standards setting,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2001,2021,2746
Governance,Regulatory mandates,Spectrum Management: Monitoring and Enforcement,100068,MultiSelect,,Spectrum Management: Monitoring and Enforcement,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2005,2021,2792
Governance,Regulatory mandates,Price Regulation,100068,MultiSelect,,Price Regulation,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",1998,2021,2794
Governance,Regulatory mandates,Technical standards setting,100068,MultiSelect,,Technical standards setting,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",1998,2021,2799
Governance,Regulatory mandates,Type approval,100068,MultiSelect,,Type approval,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",1998,2021,2800
Governance,Regulatory mandates,Universal Service/Access,100068,MultiSelect,,Universal Service/Access,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2001,2021,2801
Governance,Regulatory mandates,Licensing,100068,MultiSelect,,Licensing,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2004,2021,2814
Governance,Regulatory mandates,Enforcement of quality of service obligations measures,100068,MultiSelect,,Enforcement of quality of service obligations measures,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2006,2021,3943
Governance,Regulatory mandates,Broadcasting (sound transmission),100068,MultiSelect,,Broadcasting (sound transmission),"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2007,2021,4322
Governance,Regulatory mandates,Broadcasting content,100068,MultiSelect,,Broadcasting content,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2007,2021,4324
Governance,Regulatory mandates,Information technology,100068,MultiSelect,,Information technology,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2007,2021,4326
Governance,Regulatory mandates,Internet content,100068,MultiSelect,,Internet content,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2007,2021,4328
Governance,Regulatory mandates,Spectrum Management: Radio frequency assignment (licensing),100068,MultiSelect,,Spectrum Management: Radio frequency assignment (licensing),"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2013,2021,12846
Governance,Regulatory mandates,Broadcasting (TV transmission),100068,MultiSelect,,Broadcasting (TV transmission),"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2013,2021,12849
Governance,Regulatory mandates,Consumer protection,100068,MultiSelect,,Consumer protection,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2014,2021,16139
Governance,Regulatory mandates,Cybersecurity,100068,MultiSelect,,Cybersecurity,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2014,2021,16140
Governance,Regulatory mandates,Privacy & Data protection,100068,MultiSelect,,Privacy & Data protection,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2014,2021,16141
Governance,Regulatory mandates,Media content,100068,MultiSelect,,Media content,"Please indicate below which entities have responsibility for the functions listed.
NOTE: In some cases the regulator may share responsibilities with another government entity for certain functions or the regulator may be required to seek final approval from another government entity. In these cases, please select all the entities concerned, followed by an explanation in the last column.",2015,2021,19260
Markets,Competition,Definition of competition,100072,MultiSelect,,Definition of competition,In what legal instruments is the provision of competition issues handled by the ICT regulatory authority?,2011,2021,12071
Markets,Competition,Review of competition frameworks,100072,Boolean,,Review of competition frameworks,"Are there laws, regulations or rules that require the regulator to periodically assess the state of competition in the different telecommunication/ICT markets?",2014,2021,16137
Markets,Competition,Cable modem,100045,Select,,Cable modem,Level of Competition,2000,2021,2585
Markets,Competition,Cable Television,100045,Select,,Cable Television,Level of Competition,1998,2021,2587
Markets,Competition,Domestic fixed long distance,100045,Select,,Domestic fixed long distance,Level of Competition,1998,2021,2622
Markets,Competition,Fixed satellite services (FSS),100045,Select,,Fixed satellite services (FSS),Level of Competition,1998,2021,2633
Markets,Competition,Fixed Wireless Broadband,100045,Select,,Fixed Wireless Broadband,Level of Competition,2000,2021,2637
Markets,Competition,International Gateways,100045,Select,,International Gateways,Level of Competition,2000,2021,2653
Markets,Competition,International fixed long distance,100045,Select,,International fixed long distance,Level of Competition,1998,2021,2654
Markets,Competition,Internet services,100045,Select,,Internet services,Level of Competition,1998,2021,2667
Markets,Competition,Leased Lines,100045,Select,,Leased Lines,Level of Competition,1998,2021,2672
Markets,Competition,Wireless Local Loop,100045,Select,,Wireless Local Loop,Level of Competition,2000,2021,2703
Markets,Competition,Local fixed line services,100045,Select,,Local fixed line services,Level of Competition,1998,2021,2706
Markets,Competition,Mobile,100045,Select,,Mobile,Level of Competition,1998,2021,2714
Markets,Competition,Mobile satellite services (MSS),100045,Select,,Mobile satellite services (MSS),Level of Competition,1998,2021,2718
Markets,Competition,VSAT,100045,Select,,VSAT,Level of Competition,2000,2021,2810
Markets,Competition,DSL,100045,Select,,DSL,Level of Competition,2000,2021,2818
Markets,Competition,BSS (Satellite TV),100045,Select,,BSS (Satellite TV),Level of Competition,2013,2021,12877
Markets,Competition,Mobile Broadband,100045,Select,,Mobile Broadband,Level of Competition,2013,2021,12878
Markets,Competition,Fibre,100045,Select,,Fibre,Level of Competition,2017,2021,23665
Markets,Market structure,Concept of dominance/SMP,100046,Select,,Concept of dominance/SMP,Does your national anti-trust/competition law recognize the concept of “dominance” or Significant Market Power (SMP)?,2007,2021,4075
Markets,Market structure,Periodicity of review of the SMP status,100046,Select,,Periodicity OF Review of the SMP status,"If the status of “dominance” or SMP is periodically reviewed, how often does such review take place? ",2007,2021,4118
Markets,Market structure,Criteria used in determining SMP,100046,MultiSelect,,Criteria used in determining SMP,What criteria are used in determining “dominance” or SMP?,2007,2021,5270
Markets,Market structure,Ex ante obligations imposed on SMP operators,100046,MultiSelect,,Ex ante obligations imposed on SMP operators,What are the most common ex ante obligations imposed on operators or providers?,2009,2021,5273
Markets,Market structure,Status of the main fixed-line operator/incumbent 100% state-owned,100046,Boolean,,Main fixed-line operator/incumbent 100% state-owned,Is the main fixed-line operator (the incumbent) 100% state-owned?,2009,2021,8438
Markets,Market structure,Review of the SMP status,100046,Boolean,,Review of the SMP status,Is the status of “dominance” or SMP periodically reviewed?,2016,2021,21647
Markets,Market structure,Legal instruments - Significant Market Power (SMP),100046,MultiSelect,,Legal instruments,In what legal instruments (legislation in force) is the concept defined?,2017,2021,23661
Markets,Market structure,Restriction to foreign participation or ownership in the ICT sector,100049,Boolean,,Restriction to foreign participation or ownership in the ICT sector,Is there any restriction to foreign participation or ownership in the ICT sector? ,2010,2021,11729
Markets,Market structure,Legal act that addresses foreign participation and ownership in ICTs,100049,Boolean,,Legal act that addresses foreign participation and ownership in ICTs,Is there a law/act/regulation that addresses foreign participation and ownership in the ICT sector?,2013,2021,12999
Markets,Market structure,Provisions for foreign suppliers/licensees,100049,Boolean,,Provisions for foreign suppliers/licensees,"With regard to areas such as interconnection, spectrum allocation, numbering, universal access or else,  are there different provisions/requirements for foreign applicants/suppliers/licensees?",2015,2021,19291
Markets,Market structure,Allowed foreign ownership in facilities-based operators,100050,MultiSelect,,Facilities-based operators,Facilities-based operators:,2000,2021,12978
Markets,Market structure,Allowed foreign ownership in spectrum-based operators,100050,MultiSelect,,Spectrum-based operators,Spectrum-based operators:,2000,2021,12979
Markets,Market structure,Allowed foreign ownership in local service operators,100050,MultiSelect,,Local service operators,Local service operators:,2000,2021,12980
Markets,Market structure,Allowed foreign ownership in long-distance service operators,100050,MultiSelect,,Long-distance service operators,Long-distance service operators:,2000,2021,12981
Markets,Market structure,Allowed foreign ownership in international service operators,100050,MultiSelect,,International service operators,International service operators:,2000,2021,12982
Markets,Market structure,Allowed foreign ownership in Value-added service providers,100050,MultiSelect,,Value-added service providers,Value-added service providers:,2003,2021,12983
Markets,Market structure,Allowed foreign ownership in Internet Service Providers (ISPs),100050,MultiSelect,,Internet Service Providers (ISPs),Internet Service Providers (ISPs):,2004,2021,12984
Markets,Market structure,Allowed foreign ownership in other operators,100050,MultiSelect,,Other operators,Other categories:,2000,2021,12985
Markets,Market structure,Accounting separation required,100047,Boolean,,Accounting separation required,Is accounting separation required?,2009,2016,8446
Markets,Market structure,ICT Regulator responsible for e-Applications,100090,Boolean,,ICT Regulator,"Does the Telecom/ICT regulator (or the entity in charge of regulation in the sector) have responsibilities related to e-applications and/or m-applications (e.g., e-health, e-education, e-agriculture, e-commerce)?",2012,2020,12603
Markets,Market structure,Regulatory framework for e-Applications,100090,Boolean,,Existing regulations,Has your country adopted any policy/legislation/regulation related to e-applications and/or m-applications?,2012,2021,12604
Markets,Market structure,Other entity responsible for e-Applications,100090,MultiSelect,,Other entity,"If No, who is responsible for/ involved in the area of e-applications in your country?",2012,2020,12645
Markets,Market structure,Who has jurisdiction over OTT services,100090,Boolean,,Who has jurisdiction over OTTs,"Does the Telecom/ICT regulator (or the entity in charge of regulation in the sector) have the jurisdiction to regulate Over-the-Top players (OTTs, e.g., companies producing Internet content, value-added services providers)?",2015,2020,19271
Markets,Market structure,Existing Over-the-Top (OTT) regulations,100090,Boolean,,Existing regulations,Has your country adopted any policy/legislation/regulation related to OTTs/digital platforms?,2015,2021,19274
Markets,Market structure,ICT regulator involved in mergers,100074,Boolean,,ICT regulator involved in mergers,Is the Telecom/ICT regulator involved?,2012,2021,12578
Markets,Market structure,Mergers since 2010,100074,Text,,Mergers since 2010,Please indicate the number of mergers that occurred since 2010,2012,2021,12580
Markets,Market structure,Legal instruments for mergers in the telecom/ICT sector,100074,MultiSelect,,Legal instruments,Where is the concept of merger defined?,2014,2021,16133
Markets,Market structure,Regulatory treatment of foreign providers,100074,Select,,Regulatory treatment of foreign providers,Are foreign providers of telecom/ICT services treated differently with respect to the ability to resort to the telecom/ICT Regulatory Authority or the Competition Authority for redress of anticompetitive practices or appeal procedures of regulatory decisions?,2016,2021,21585
Markets,Market structure,Access to services abroad for businesses and consumers,100074,Select,,Access to services abroad,Is it possible for businesses or consumers to purchase telecommunications services from providers located abroad? ,2016,2021,21587
Markets,Cybersecurity,ICT regulator has cybersecurity mandate,100087,Boolean,,ICT regulator has cybersecurity mandate,Is the Telecom/ICT regulator (or the entity in charge of regulation in the sector) responsible for cybersecurity matters?,2009,2021,8427
Markets,Cybersecurity,Cybersecurity legislation/regulation exist,100087,Boolean,,Cybersecurity legislation/regulation exist,Has your country adopted cybersecurity related legislation/regulation?,2009,2021,8428
Markets,Policy & operational frameworks,National broadband plan exists,100053,Boolean,,Plan exists,Has your country adopted a national broadband plan/initiative/strategy?,2010,2020,11731
Markets,Policy & operational frameworks,Goals of National broadband plan,100053,MultiSelect,,Goals of plan,What are the goals of the plan?,2010,2020,11739
Markets,Policy & operational frameworks,National broadband plan administrator,100053,Text,,Plan administrator,"Please indicate the name of the government agency or agencies (e.g., regulator, competition authority) that administer the plan: ",2010,2020,11745
Markets,Policy & operational frameworks,Financing of National broadband plan,100053,MultiSelect,,Financing of plan,Please indicate below by what means is the policy financed,2010,2021,11746
Markets,Policy & operational frameworks,ICT policy that includes broadband exists,100053,Boolean,,Policy exist,"Has your country adopted any ICT sector policy that has a focus on broadband (e.g., broadband policy strategy or plan)?",2013,2021,12883
Markets,Policy & operational frameworks,"National development strategy, digital agenda or digital stimulus strategy incl. broadband",100053,Boolean,,"National development strategy, digital agenda or digital stimulus strategy incl. broadband",Has your country adopted an overarching national digital development strategy or digital agenda ? ,2014,2021,16157
Markets,Policy & operational frameworks,National overarching ICT policy or Master Plan,100053,Boolean,,National overarching ICT policy or Master Plan,Has your country adopted a national overarching ICT policy or Master Plan?,2014,2020,16158
Markets,Policy & operational frameworks,Internet recognized as a legal right,100053,Select,,Internet recognized as a legal right,Is the access to the Internet recognized as a legal right in your country?,2019,2021,31425
Markets,Policy & operational frameworks,Who’s responsible for cloud computing,100062,Boolean,,Who’s responsible,"Does the Telecom/ICT regulator (or the entity in charge of regulation in the sector) have responsibilities related to cloud computing (e.g., Infrastructure as a Service (IaaS), Communications as a Service (CaaS), Data Storage as a Service (DSaaS), else)?",2016,2020,21666
Markets,Policy & operational frameworks,Cloud computing policies,100062,Boolean,,Cloud computing policies,Has your country adopted any policy/legislation/regulation related to cloud computing?,2016,2020,21668
Markets,Policy & operational frameworks,Is there a billing framework to support charging mechanisms for IoT services and applications?,100062,Boolean,,Is there a billing framework to support charging mechanisms for IoT services and applications?,Is there a billing framework to support charging mechanisms for IoT services and applications in your country?,2018,2021,24763
Markets,Policy & operational frameworks,Significant reforms planned on IoT/M2M ,100062,MultiSelect,,Significant reforms planned on IoT/M2M ,What significant reforms are planned on IoT/M2M in your country?,2018,2021,24767
Markets,Traffic management,Existing regulations,100100,Boolean,,Existing regulations,Is there any regulation in place on traffic management (net neutrality)?,2012,2021,12597
Markets,Traffic management,Legal instruments,100100,MultiSelect,,Legal instruments,"If Yes, in what legal instruments (legislation in force) is the concept defined? ",2012,2021,12598
Markets,Licensing,Types of operating licenses/authorizations provided,100051,MultiSelect,,Types of licenses provided,What types of licenses* are provided in your country:,2012,2021,12581
Markets,Licensing,Legal limit of the number of licences,100051,Select,,Legal limit of the number of licences,Is there a legal limit of the number of licences,2012,2021,12589
Markets,Licensing,Minimum capital requirement to obtain a licence,100051,Boolean,,Minimum capital requirement to obtain a licence,Is minimum capital a requirement to obtain a licence?,2015,2021,19296
Markets,Licensing,Other requirements to obtain a licence,100051,Select,,Other requirements to obtain a licence,"Are there other licensing criteria (e.g. mandatory performance requirements, cybersecurity requirements, management of eventual waste arising from the electrical or electronic equipment)?",2016,2021,21621
Markets,Licensing,Information on licensing agreements,100052,Boolean,,On licensing agreements,Are licensing agreements publicly available?,2002,2021,3018
Markets,Licensing,Information on licensing requests,100052,Boolean,,On licensing requests,Are licensing requests publicly available?,2016,2021,21624
Markets,Licensing,Information on licensing process,100052,MultiSelect,,On licensing process,Is information regarding the licensing process publicly available?,2016,2021,21625
Markets,Licensing,Regulatory incentives for telecom/ICT operators,100052,MultiSelect,,Regulatory incentives for operators,Are there regulatory incentives targeted at operators?,2018,2021,24718
Markets,Licensing,Financial incentives for telecom/ICT operators,100052,MultiSelect,,Kinds of financial incentives,What kind of targeted financial incentives apply?,2018,2021,24720
Markets,Licensing,Broader regulatory incentives for telecom/ICT operators,100052,MultiSelect,,Broader regulatory incentives,What kind of broader regulatory incentives apply?,2019,2021,31432
Markets,Regulatory incentives,Information on licensing agreements,100052,Boolean,,On licensing agreements,Are licensing agreements publicly available?,2002,2021,3018
Markets,Regulatory incentives,Information on licensing requests,100052,Boolean,,On licensing requests,Are licensing requests publicly available?,2016,2021,21624
Markets,Regulatory incentives,Information on licensing process,100052,MultiSelect,,On licensing process,Is information regarding the licensing process publicly available?,2016,2021,21625
Markets,Regulatory incentives,Regulatory incentives for telecom/ICT operators,100052,MultiSelect,,Regulatory incentives for operators,Are there regulatory incentives targeted at operators?,2018,2021,24718
Markets,Regulatory incentives,Financial incentives for telecom/ICT operators,100052,MultiSelect,,Kinds of financial incentives,What kind of targeted financial incentives apply?,2018,2021,24720
Markets,Regulatory incentives,Broader regulatory incentives for telecom/ICT operators,100052,MultiSelect,,Broader regulatory incentives,What kind of broader regulatory incentives apply?,2019,2021,31432
Markets,Spectrum,Spectrum licences technology-neutral,100057,Select,,Spectrum licences technology-neutral,Are spectrum licences technology neutral?,2012,2021,12593
Markets,Spectrum,Mechanisms for assigning 3G spectrum,100057,MultiSelect,,Mechanisms for assigning 3G spectrum,What are the mechanisms for assigning spectrum for 3G (IMT-2000) services?,2012,2021,12629
Markets,Spectrum,Licence-exempt regime for wireless broadband devices,100057,Boolean,,Licence-exempt regime for wireless broadband devices,Is there any licence-exempt regime* for Wireless Broadband devices?,2013,2021,12866
Markets,Spectrum,Frequency range for wireless broadband devices,100057,MultiSelect,,Frequency range for wireless broadband devices,"Please specify the specific frequency range benefited with, for the following bands, and provide website with relevant info.",2013,2021,12867
Markets,Spectrum,IMT (3G/4G) spectrum assigned,100057,Boolean,,IMT (3G/4G) spectrum assigned,Have operators been assigned spectrum for the provision Mobile Broadband* in your country (IMT services also known as 3G and 4G)?,2013,2020,12953
Markets,Spectrum,Spectrum assigned for 4G,100057,Boolean,,Spectrum assigned for 4G,Have operators been assigned spectrum for the provision of 4G services in your country?,2015,2021,19264
Markets,Spectrum,4G services commercially available,100057,Boolean,,4G services commercially available,Is this service commercially available?,2015,2021,19266
Markets,Spectrum,Mechanisms for assigning 4G spectrum,100057,MultiSelect,,Mechanisms for assigning 4G spectrum,What are the mechanisms for assigning spectrum for 4G services?,2015,2020,19267
Markets,Spectrum,Digital Dividend spectrum reallocated,100059,Boolean,,Digital Dividend spectrum reallocated,Has the Spectrum for Digital Dividend* been reallocated in your country?,2013,2021,12871
Markets,Spectrum,Services using digital dividend spectrum,100059,MultiSelect,,Services using digital dividend spectrum,To which service?,2013,2021,12874
Markets,Spectrum,Frequency arrangements (Band Plans),100059,Text,,Frequency arrangements (Band Plans),"If the Digital Dividend was reallocated for the mobile service, please indicate the frequency arrangement (named also “Band Plan”) that would be used.",2013,2021,12876
Markets,Spectrum,Digital dividend spectrum for PPDR mobile services,100059,Boolean,,Digital dividend spectrum for PPDR mobile services,Has digital dividend spectrum been assigned or set aside for PPDR  mobile services?,2014,2021,16154
Markets,Spectrum,Information on spectrum publicly available,100056,Boolean,,Information on spectrum publicly available,"Does your country make information on spectrum available publicly (e.g. regulations and spectrum management table, spectrum fees, etc.)?",2004,2021,3153
Markets,Spectrum,National Table of Frequency Allocations,100056,Boolean,,National Table of Frequency Allocations,Does your country have a National Table of Frequency Allocations? ,2013,2021,12851
Markets,Spectrum,Regionally harmonized frequency allocation,100056,Select,,Regionally harmonized frequency allocation,Is this table part of a regionally harmonised frequency allocation?,2013,2021,12852
Markets,Taxation,Fixed services,100085,MultiSelect,,Fixed services,Under which category of VAT (or other tax) are fixed telecommunication services classified in your country? ,2011,2021,12093
Markets,Taxation,Mobile services,100085,MultiSelect,,Mobile services,Under which category of VAT (or other tax) are mobile telecommunication services classified in your country? ,2011,2021,12099
Markets,Taxation,Foreign service providers treated differently in terms of taxation,100061,Select,,Foreign Service Providers treated differently in terms of taxation,Are foreign service providers treated differently in terms of taxation in your country?,2016,2021,22558
Markets,Taxation,Application of digital service taxation (DST)? ,100061,Boolean,,Application of digital service taxation (DST)? ,Is your country applying digital service taxation (DST)? ,2021,2021,34211
Markets,Taxation,"Taxation of virtual currencies (crypto currency, crypto-assets)? ",100061,Boolean,,"Taxation of virtual currencies (crypto currency, crypto-assets)? ","Is your country applying taxation of virtual currencies (crypto currency, crypto-assets)? ",2021,2021,34213
Markets,Taxation,Sales taxes,100060,Select,,Sales taxes,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20509
Markets,Taxation,Sales taxes on equipment,100060,Select,,Sales taxes on equipment,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20510
Markets,Taxation,Sales taxes on handsets,100060,Select,,Sales taxes on handsets,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20511
Markets,Taxation,Import duties,100060,Select,,Import duties,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20513
Markets,Taxation,Import duties on handsets,100060,Select,,Import duties on handsets,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20514
Markets,Taxation,Sector specific taxes,100060,Select,,Sector specific taxes,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20515
Markets,Taxation,Corporate taxes,100060,Select,,Corporate taxes,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20516
Markets,Taxation,Value-added taxes,100060,Select,,Value-added taxes,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20517
Markets,Taxation,Content tax (e.g. video-streaming taxes),100060,Select,,Content Tax (e.g. Video-streaming taxes),What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20518
Markets,Taxation,Property taxes,100060,Select,,Property taxes,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20519
Markets,Taxation,Ownership fee,100060,Select,,Ownership fee,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20520
Markets,Taxation,Spectrum or license fee subject to VAT,100060,Select,,Spectrum or license fee subject to VAT,What types of taxes and duties apply to the telecommunication/ICT sector in your country?,2015,2021,20521
Markets,Taxation,Operators / services providers,100105,Select,,Operators / services providers,Who along the telecommunication value chain is subject to taxes in your country?,2015,2021,20522
Markets,Taxation,ISPs,100105,Select,,ISPs,Who along the telecommunication value chain is subject to taxes in your country?,2015,2021,20523
Markets,Taxation,Consumers,100105,Select,,Consumers,Who along the telecommunication value chain is subject to taxes in your country?,2015,2021,20524
Markets,Taxation,OTT content players*,100105,Select,,OTT Content players*,Who along the telecommunication value chain is subject to taxes in your country?,2015,2021,20525
Markets,Taxation,Applications developers,100105,Select,,Applications developers,Who along the telecommunication value chain is subject to taxes in your country?,2015,2021,20526
Markets,Taxation,"Equipment manufacturers (network, handsets)",100105,Select,,"Equipment manufacturers (network, handsets)",Who along the telecommunication value chain is subject to taxes in your country?,2015,2021,20527
Markets,Taxation,E-commerce providers,100105,Select,,E-commerce providers,Who along the telecommunication value chain is subject to taxes in your country?,2015,2021,20530
Sustainability,e-Applications,ICT Regulator responsible for e-Applications,100090,Boolean,,ICT Regulator,"Does the Telecom/ICT regulator (or the entity in charge of regulation in the sector) have responsibilities related to e-applications and/or m-applications (e.g., e-health, e-education, e-agriculture, e-commerce)?",2012,2020,12603
Sustainability,e-Applications,Regulatory framework for e-Applications,100090,Boolean,,Existing regulations,Has your country adopted any policy/legislation/regulation related to e-applications and/or m-applications?,2012,2021,12604
Sustainability,e-Applications,Other entity responsible for e-Applications,100090,MultiSelect,,Other entity,"If No, who is responsible for/ involved in the area of e-applications in your country?",2012,2020,12645
